t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
7.735000,4.637840,-1.708885,-1.574453,-0.273185,-0.182339,0.951223,-10.7798,15.3523
7.740000,4.660229,-1.772402,-1.564936,-0.263760,-0.148348,0.953223,-9.5403,14.7818
7.745000,4.692553,-1.819556,-1.556486,-0.246321,-0.157837,0.950547,-8.2933,14.2042
7.750000,4.695317,-1.871651,-1.547631,-0.229636,-0.113289,0.971610,-7.0396,13.6197
7.755000,4.711069,-1.918400,-1.545710,-0.231776,-0.094064,0.971316,-5.7802,13.0286
7.760000,4.709891,-1.982665,-1.520688,-0.199902,-0.100460,0.975386,-4.5163,12.4313
7.765000,4.723782,-2.030587,-1.500606,-0.227703,-0.060437,0.970660,-3.2487,11.8279
7.770000,4.710228,-2.081915,-1.489840,-0.188332,-0.030442,0.985827,-1.9786,11.2188
7.775000,4.715580,-2.133937,-1.470600,-0.169234,-0.011219,0.984814,-0.7068,10.6042
7.780000,4.701696,-2.185989,-1.447648,-0.173609,0.005566,0.990964,0.5655,9.9846
7.785000,4.682066,-2.231454,-1.420994,-0.164260,0.041636,0.993340,1.8373,9.3601
7.790000,4.647588,-2.287088,-1.403494,-0.139534,0.060524,0.984224,3.1077,8.7311
7.795000,4.643526,-2.325642,-1.371618,-0.130950,0.093765,0.991613,4.3756,8.0978
7.800000,4.612343,-2.372844,-1.350124,-0.127571,0.091713,0.973230,5.6400,7.4607
7.805000,4.581825,-2.421782,-1.313135,-0.138611,0.116277,0.981842,6.8999,6.8199
7.810000,4.542198,-2.453392,-1.289995,-0.108141,0.134447,0.983449,8.1543,6.1759
7.815000,4.508791,-2.498742,-1.261020,-0.102898,0.173556,0.969900,9.4021,5.5288
7.820000,4.461258,-2.541126,-1.219490,-0.084948,0.194081,0.976861,10.6425,4.8791
7.825000,4.411986,-2.578532,-1.189789,-0.079852,0.200417,0.996443,11.8743,4.2270
7.830000,4.359278,-2.609289,-1.154976,-0.069337,0.203299,0.952028,13.0966,3.5729
7.835000,4.319008,-2.658678,-1.127453,-0.042805,0.240824,0.971974,14.3085,2.9171
7.840000,4.243297,-2.684529,-1.086390,-0.025524,0.261043,0.961984,15.5089,2.2598
7.845000,4.177100,-2.710186,-1.061776,-0.027749,0.271054,0.975093,16.6970,1.6015
7.850000,4.103361,-2.742053,-1.022982,-0.015275,0.308659,0.946024,17.8717,0.9423
7.855000,4.043458,-2.776550,-0.986212,-0.023014,0.338521,0.947075,19.0321,0.2827
7.860000,3.959591,-2.806923,-0.946284,0.012684,0.349032,0.934808,20.1772,-0.3770
7.865000,3.878174,-2.833101,-0.916267,0.012900,0.364952,0.924218,21.3063,-1.0365
7.870000,3.790102,-2.844549,-0.878902,0.026254,0.396374,0.934622,22.4183,-1.6956
7.875000,3.712555,-2.879461,-0.853236,0.055062,0.404851,0.915280,23.5124,-2.3538
7.880000,3.618505,-2.892416,-0.807617,0.044593,0.413446,0.906668,24.5877,-3.0109
7.885000,3.521118,-2.902719,-0.771199,0.089768,0.427994,0.902502,25.6434,-3.6665
7.890000,3.425882,-2.926770,-0.751064,0.061898,0.434318,0.886979,26.6786,-4.3203
7.895000,3.325700,-2.941330,-0.714975,0.080788,0.484281,0.882759,27.6924,-4.9721
7.900000,3.217637,-2.960215,-0.677617,0.097178,0.500151,0.876606,28.6841,-5.6214
7.905000,3.122695,-2.958798,-0.654468,0.104387,0.495413,0.878336,29.6528,-6.2681
7.910000,3.004378,-2.974461,-0.632761,0.132365,0.507867,0.849856,30.5979,-6.9117
7.915000,2.890611,-2.980413,-0.597516,0.136555,0.520919,0.841917,31.5185,-7.5519
7.920000,2.787035,-2.987443,-0.579032,0.149932,0.542289,0.835723,32.4139,-8.1886
7.925000,2.657402,-2.988835,-0.543465,0.160708,0.538343,0.834417,33.2834,-8.8212
7.930000,2.551443,-2.988996,-0.527190,0.171379,0.561929,0.824808,34.1263,-9.4496
7.935000,2.426472,-2.997199,-0.506469,0.177492,0.560226,0.798147,34.9419,-10.0734
7.940000,2.292052,-2.994224,-0.476628,0.194101,0.589863,0.804470,35.7296,-10.6924
7.945000,2.161031,-3.002913,-0.464688,0.189700,0.586842,0.789689,36.4887,-11.3061
7.950000,2.041548,-2.996567,-0.451805,0.217931,0.610049,0.768550,37.2186,-11.9144
7.955000,1.906016,-2.990433,-0.430663,0.215986,0.604850,0.762560,37.9188,-12.5170
7.960000,1.775825,-2.990240,-0.428997,0.235233,0.613527,0.767739,38.5887,-13.1135
7.965000,1.640726,-2.984795,-0.413584,0.223754,0.612708,0.762392,39.2277,-13.7036
7.970000,1.500112,-2.977978,-0.403794,0.254841,0.599963,0.735720,39.8354,-14.2871
7.975000,1.354424,-2.981006,-0.404899,0.239193,0.630676,0.733220,40.4112,-14.8638
7.980000,1.224261,-2.958633,-0.393022,0.259455,0.641871,0.730401,40.9548,-15.4332
7.985000,1.085462,-2.953292,-0.393715,0.293177,0.633366,0.730963,41.4656,-15.9951
7.990000,0.935446,-2.940658,-0.402036,0.268517,0.622488,0.703607,41.9432,-16.5494
7.995000,0.791208,-2.931849,-0.407658,0.298492,0.635344,0.711506,42.3873,-17.0956
8.000000,0.641754,-2.917056,-0.406980,0.303466,0.657273,0.671353,42.7975,-17.6336
8.005000,0.502687,-2.906076,-0.421451,0.299247,0.664795,0.674890,43.1736,-18.1630
8.010000,0.360018,-2.892886,-0.433456,0.321903,0.639541,0.673776,43.5151,-18.6836
8.015000,0.211275,-2.883195,-0.435068,0.336564,0.659528,0.684736,43.8218,-19.1952
8.020000,0.069215,-2.853813,-0.464106,0.335330,0.647248,0.665312,44.0935,-19.6976
8.025000,-0.085732,-2.830942,-0.470241,0.333180,0.661740,0.666492,44.3299,-20.1904
8.030000,-0.244038,-2.823794,-0.496370,0.343621,0.662408,0.673753,44.5309,-20.6734
8.035000,-0.385766,-2.814690,-0.519294,0.348760,0.658671,0.659375,44.6963,-21.1465
8.040000,-0.544621,-2.780631,-0.537966,0.355071,0.646389,0.689822,44.8260,-21.6093
8.045000,-0.688176,-2.762328,-0.558016,0.376812,0.648796,0.664364,44.9199,-22.0616
8.050000,-0.839514,-2.742454,-0.590042,0.386966,0.654588,0.672319,44.9778,-22.5033
8.055000,-0.985033,-2.711946,-0.617449,0.386302,0.659148,0.645161,44.9998,-22.9341
8.060000,-1.141538,-2.689169,-0.657662,0.403061,0.656804,0.664706,44.9858,-23.3539
8.065000,-1.286284,-2.674614,-0.690178,0.388019,0.655274,0.663821,44.9358,-23.7623
8.070000,-1.430248,-2.632911,-0.723106,0.397938,0.648743,0.646271,44.8500,-24.1592
8.075000,-1.574793,-2.614661,-0.757036,0.414591,0.641876,0.649135,44.7282,-24.5445
8.080000,-1.718622,-2.589103,-0.798381,0.427948,0.629161,0.646936,44.5708,-24.9179
8.085000,-1.877783,-2.562997,-0.833284,0.412294,0.627822,0.637854,44.3777,-25.2792
8.090000,-1.997315,-2.526885,-0.885268,0.436933,0.627453,0.647422,44.1491,-25.6283
8.095000,-2.161958,-2.493561,-0.934459,0.425542,0.628000,0.638774,43.8852,-25.9650
8.100000,-2.292197,-2.456708,-0.973046,0.434337,0.604039,0.632065,43.5862,-26.2892
8.105000,-2.420589,-2.422611,-1.021845,0.438336,0.602644,0.643185,43.2524,-26.6006
8.110000,-2.573910,-2.396723,-1.070600,0.424519,0.618273,0.649831,42.8841,-26.8992
8.115000,-2.700362,-2.344556,-1.128723,0.454534,0.597971,0.650354,42.4814,-27.1848
8.120000,-2.830315,-2.305604,-1.169127,0.459536,0.595863,0.642811,42.0448,-27.4572
8.125000,-2.972894,-2.264459,-1.225499,0.477204,0.595358,0.657669,41.5746,-27.7164
8.130000,-3.097313,-2.222520,-1.279824,0.468317,0.593180,0.682303,41.0711,-27.9621
8.135000,-3.224588,-2.184700,-1.327536,0.485940,0.572893,0.679969,40.5348,-28.1944
8.140000,-3.358445,-2.131308,-1.388780,0.468295,0.564147,0.696352,39.9661,-28.4129
8.145000,-3.480653,-2.075747,-1.457206,0.478377,0.575528,0.669985,39.3655,-28.6178
8.150000,-3.616236,-2.029351,-1.500846,0.478904,0.555333,0.691318,38.7334,-28.8088
8.155000,-3.727920,-1.965527,-1.563084,0.492972,0.559905,0.689000,38.0703,-28.9859
8.160000,-3.842137,-1.917700,-1.626338,0.488626,0.518487,0.679587,37.3768,-29.1490
8.165000,-3.954282,-1.865332,-1.671257,0.487280,0.534684,0.716099,36.6534,-29.2979
8.170000,-4.060408,-1.797211,-1.722359,0.486839,0.506105,0.706959,35.9007,-29.4327
8.175000,-4.179060,-1.743867,-1.794207,0.495653,0.497493,0.713427,35.1194,-29.5533
8.180000,-4.282279,-1.673771,-1.838701,0.488974,0.484061,0.714745,34.3099,-29.6596
8.185000,-4.383553,-1.611137,-1.905668,0.501620,0.496629,0.719264,33.4730,-29.7515
8.190000,-4.475804,-1.541730,-1.960991,0.507200,0.452442,0.742879,32.6094,-29.8290
8.195000,-4.575613,-1.471856,-2.007578,0.486654,0.465548,0.725579,31.7197,-29.8921
8.200000,-4.667907,-1.392606,-2.057833,0.491511,0.448054,0.745259,30.8046,-29.9408
8.205000,-4.758599,-1.322869,-2.112315,0.499046,0.453821,0.744634,29.8649,-29.9750
8.210000,-4.842913,-1.246782,-2.163076,0.481210,0.390323,0.758209,28.9014,-29.9947
8.215000,-4.929254,-1.161601,-2.214737,0.502354,0.405493,0.784920,27.9147,-29.9999
8.220000,-5.013979,-1.081820,-2.254870,0.491173,0.403532,0.769691,26.9057,-29.9905
8.225000,-5.077773,-0.992083,-2.298341,0.493935,0.382883,0.767166,25.8752,-29.9667
8.230000,-5.149539,-0.905881,-2.347700,0.524085,0.372234,0.781410,24.8241,-29.9284
8.235000,-5.225703,-0.819530,-2.388182,0.505242,0.361525,0.794342,23.7530,-29.8756
8.240000,-5.296790,-0.731655,-2.440310,0.490523,0.330732,0.808239,22.6630,-29.8083
8.245000,-5.343306,-0.643402,-2.470598,0.497598,0.313441,0.796473,21.5549,-29.7267
8.250000,-5.401777,-0.544682,-2.507622,0.474412,0.293713,0.810026,20.4296,-29.6307
8.255000,-5.450978,-0.457694,-2.543203,0.492064,0.293173,0.811508,19.2879,-29.5203
8.260000,-5.500386,-0.362055,-2.579952,0.487245,0.276591,0.834243,18.1308,-29.3957
8.265000,-5.553653,-0.255891,-2.599626,0.486748,0.239725,0.840970,16.9592,-29.2568
8.270000,-5.582354,-0.151138,-2.630374,0.482134,0.244643,0.851045,15.7740,-29.1038
8.275000,-5.613496,-0.063140,-2.646056,0.471541,0.201318,0.833493,14.5763,-28.9367
8.280000,-5.654860,0.038684,-2.662902,0.475949,0.195373,0.855828,13.3669,-28.7557
8.285000,-5.684550,0.138916,-2.677400,0.469859,0.186092,0.857686,12.1468,-28.5607
8.290000,-5.711831,0.246380,-2.695482,0.468950,0.162820,0.882575,10.9170,-28.3519
8.295000,-5.738801,0.352371,-2.691645,0.466023,0.152375,0.860954,9.6784,-28.1294
8.300000,-5.749360,0.456580,-2.713870,0.461003,0.140686,0.868295,8.4322,-27.8933
8.305000,-5.757462,0.557989,-2.716262,0.452261,0.115043,0.876721,7.1791,-27.6437
8.310000,-5.771353,0.662086,-2.705146,0.446159,0.098208,0.871690,5.9204,-27.3807
8.315000,-5.762671,0.769715,-2.702651,0.461780,0.095793,0.880681,4.6569,-27.1045
8.320000,-5.765218,0.876754,-2.698324,0.454730,0.072955,0.891201,3.3897,-26.8152
8.325000,-5.758372,0.981408,-2.688901,0.455916,0.028860,0.896907,2.1198,-26.5130
8.330000,-5.751027,1.076765,-2.661240,0.429592,0.011546,0.909862,0.8482,-26.1979
8.335000,-5.733890,1.182849,-2.644852,0.449957,-0.008599,0.902645,-0.4241,-25.8701
8.340000,-5.716964,1.295949,-2.647905,0.447432,-0.029662,0.890076,-1.6961,-25.5298
8.345000,-5.694050,1.390707,-2.612686,0.433353,-0.060784,0.894153,-2.9667,-25.1772
8.350000,-5.661800,1.487589,-2.576925,0.423004,-0.088623,0.922754,-4.2349,-24.8124
8.355000,-5.634499,1.585144,-2.559013,0.429423,-0.091978,0.902297,-5.4997,-24.4356
8.360000,-5.599667,1.683405,-2.520713,0.417408,-0.105713,0.880745,-6.7602,-24.0470
8.365000,-5.561663,1.774028,-2.480992,0.414519,-0.139077,0.905088,-8.0152,-23.6468
8.370000,-5.511576,1.871574,-2.448672,0.387482,-0.141247,0.907265,-9.2638,-23.2351
8.375000,-5.459787,1.974713,-2.406169,0.386752,-0.179630,0.902201,-10.5050,-22.8122
8.380000,-5.413019,2.061924,-2.359394,0.397675,-0.192529,0.897841,-11.7379,-22.3782
8.385000,-5.355411,2.147578,-2.310660,0.386435,-0.193225,0.903982,-12.9613,-21.9335
8.390000,-5.296575,2.224945,-2.255631,0.354058,-0.229762,0.906046,-14.1744,-21.4781
8.395000,-5.226152,2.312418,-2.211894,0.362678,-0.230751,0.887627,-15.3761,-21.0123
8.400000,-5.164814,2.394674,-2.151786,0.360931,-0.259739,0.890354,-16.5656,-20.5364
8.405000,-5.089953,2.469050,-2.110268,0.350702,-0.291630,0.893045,-17.7418,-20.0506
8.410000,-5.018115,2.548216,-2.048021,0.335554,-0.294653,0.893942,-18.9039,-19.5550
8.415000,-4.932618,2.618297,-1.987155,0.348982,-0.325618,0.876917,-20.0508,-19.0500
8.420000,-4.838410,2.683280,-1.925801,0.316798,-0.347167,0.903995,-21.1817,-18.5358
8.425000,-4.765896,2.749819,-1.869644,0.308070,-0.369728,0.872352,-22.2956,-18.0126
8.430000,-4.671589,2.813294,-1.817127,0.294074,-0.370775,0.869286,-23.3918,-17.4807
8.435000,-4.572893,2.885760,-1.738273,0.292853,-0.409338,0.850196,-24.4692,-16.9404
8.440000,-4.472516,2.941894,-1.671063,0.273719,-0.429970,0.873914,-25.5271,-16.3918
8.445000,-4.375637,2.992607,-1.613010,0.276236,-0.416907,0.852982,-26.5646,-15.8354
8.450000,-4.271896,3.051868,-1.553711,0.257731,-0.440047,0.863196,-27.5808,-15.2712
8.455000,-4.158160,3.091636,-1.489781,0.270116,-0.445233,0.850383,-28.5750,-14.6997
8.460000,-4.050995,3.142924,-1.424793,0.253872,-0.458807,0.846717,-29.5464,-14.1211
8.465000,-3.927772,3.177663,-1.354805,0.250473,-0.497762,0.839217,-30.4941,-13.5357
8.470000,-3.816875,3.227848,-1.298104,0.207990,-0.523661,0.841082,-31.4174,-12.9437
8.475000,-3.703735,3.259742,-1.239256,0.201426,-0.523370,0.797637,-32.3157,-12.3454
8.480000,-3.585746,3.302166,-1.168978,0.210543,-0.529140,0.805547,-33.1881,-11.7412
8.485000,-3.455656,3.332844,-1.102648,0.194654,-0.540298,0.812258,-34.0340,-11.1313
8.490000,-3.336235,3.366114,-1.056574,0.168121,-0.560577,0.792117,-34.8526,-10.5160
8.495000,-3.205347,3.395639,-0.991738,0.168404,-0.573194,0.808192,-35.6434,-9.8957
8.500000,-3.059750,3.408214,-0.941655,0.182222,-0.601849,0.803062,-36.4058,-9.2705
8.505000,-2.932346,3.440144,-0.886242,0.152653,-0.614027,0.787310,-37.1390,-8.6409
8.510000,-2.789733,3.446319,-0.835998,0.124951,-0.592185,0.781243,-37.8425,-8.0071
8.515000,-2.648015,3.466608,-0.768916,0.137879,-0.617274,0.786899,-38.5158,-7.3694
8.520000,-2.515424,3.489437,-0.724725,0.116617,-0.642547,0.769785,-39.1583,-6.7281
8.525000,-2.371629,3.493940,-0.677555,0.144079,-0.629267,0.759763,-39.7695,-6.0836
8.530000,-2.232195,3.498877,-0.626961,0.082176,-0.637170,0.754122,-40.3488,-5.4362
8.535000,-2.070605,3.518052,-0.581109,0.087143,-0.659416,0.752760,-40.8960,-4.7861
8.540000,-1.933577,3.511759,-0.539170,0.060801,-0.655288,0.752550,-41.4104,-4.1337
8.545000,-1.785195,3.517042,-0.497199,0.042109,-0.661851,0.743307,-41.8918,-3.4793
8.550000,-1.644896,3.524630,-0.456740,0.059318,-0.671607,0.718665,-42.3396,-2.8232
8.555000,-1.489614,3.520952,-0.432442,0.032208,-0.688955,0.731423,-42.7536,-2.1658
8.560000,-1.339833,3.516369,-0.387369,0.039143,-0.667829,0.727685,-43.1335,-1.5073
8.565000,-1.185074,3.514701,-0.362487,0.024244,-0.702450,0.732671,-43.4788,-0.8481
8.570000,-1.027304,3.518783,-0.332456,0.000504,-0.704292,0.703984,-43.7894,-0.1885
8.575000,-0.876240,3.497453,-0.314232,-0.006273,-0.693228,0.710276,-44.0650,0.4712
8.580000,-0.724380,3.492680,-0.281348,-0.018429,-0.708334,0.726412,-44.3054,1.1307
8.585000,-0.575491,3.491697,-0.273335,-0.021306,-0.695957,0.719962,-44.5103,1.7896
8.590000,-0.412988,3.462645,-0.253669,-0.042750,-0.706982,0.717202,-44.6797,2.4477
8.595000,-0.254536,3.463450,-0.235031,-0.053235,-0.694034,0.715017,-44.8134,3.1046
8.600000,-0.116167,3.447973,-0.232332,-0.067026,-0.702377,0.722506,-44.9112,3.7600
8.605000,0.045468,3.436602,-0.209397,-0.076083,-0.704896,0.698626,-44.9731,4.4136
8.610000,0.195043,3.423274,-0.203659,-0.100762,-0.698059,0.709739,-44.9991,5.0650
8.615000,0.352354,3.387670,-0.200672,-0.087451,-0.705199,0.707707,-44.9891,5.7140
8.620000,0.504492,3.373010,-0.194607,-0.110722,-0.682585,0.719756,-44.9432,6.3602
8.625000,0.660799,3.360172,-0.196986,-0.127650,-0.707211,0.713910,-44.8613,7.0034
8.630000,0.802449,3.329034,-0.201780,-0.135354,-0.696901,0.689070,-44.7435,7.6431
8.635000,0.951945,3.316116,-0.202164,-0.146088,-0.694787,0.711389,-44.5900,8.2792
8.640000,1.100283,3.284607,-0.206842,-0.157830,-0.691688,0.716181,-44.4009,8.9112
8.645000,1.252739,3.258214,-0.222065,-0.177879,-0.691742,0.701081,-44.1762,9.5390
8.650000,1.401002,3.230914,-0.229306,-0.184776,-0.683907,0.690071,-43.9163,10.1621
8.655000,1.546949,3.211633,-0.238723,-0.196241,-0.672791,0.699179,-43.6212,10.7804
8.660000,1.686535,3.181361,-0.257063,-0.194582,-0.675597,0.717980,-43.2912,11.3934
8.665000,1.834058,3.141377,-0.281225,-0.225017,-0.680374,0.716068,-42.9267,12.0009
8.670000,1.961546,3.114759,-0.305573,-0.230133,-0.659619,0.717393,-42.5278,12.6026
8.675000,2.105806,3.080735,-0.329549,-0.234161,-0.657381,0.724352,-42.0950,13.1982
8.680000,2.245104,3.046598,-0.351830,-0.237168,-0.659919,0.713247,-41.6285,13.7874
8.685000,2.379516,3.010069,-0.371690,-0.255749,-0.637407,0.723133,-41.1287,14.3699
8.690000,2.513095,2.973188,-0.397583,-0.257184,-0.632540,0.737211,-40.5960,14.9456
8.695000,2.636387,2.935340,-0.431038,-0.275249,-0.617224,0.749350,-40.0309,15.5139
8.700000,2.777287,2.893027,-0.457543,-0.280402,-0.617658,0.730446,-39.4338,16.0748
8.705000,2.893691,2.860391,-0.481746,-0.286780,-0.594701,0.757610,-38.8052,16.6279
8.710000,3.020954,2.797339,-0.519177,-0.302295,-0.601165,0.748817,-38.1455,17.1730
8.715000,3.132670,2.776711,-0.549974,-0.300351,-0.568899,0.742902,-37.4554,17.7097
8.720000,3.262004,2.727885,-0.598520,-0.325688,-0.553379,0.768672,-36.7353,18.2379
8.725000,3.374474,2.668076,-0.617332,-0.320904,-0.539326,0.775945,-35.9858,18.7573
8.730000,3.479179,2.625908,-0.653337,-0.332355,-0.530336,0.773880,-35.2076,19.2676
8.735000,3.589194,2.570000,-0.689418,-0.337007,-0.530395,0.769232,-34.4012,19.7686
8.740000,3.692992,2.531867,-0.733963,-0.359022,-0.515616,0.773438,-33.5674,20.2600
8.745000,3.802461,2.466354,-0.765814,-0.334129,-0.518796,0.795654,-32.7067,20.7416
8.750000,3.898780,2.419809,-0.791915,-0.375605,-0.488815,0.787365,-31.8198,21.2132
8.755000,3.999714,2.353396,-0.838801,-0.369590,-0.457521,0.802347,-30.9075,21.6745
8.760000,4.094455,2.298780,-0.875763,-0.376981,-0.458053,0.798806,-29.9705,22.1254
8.765000,4.171307,2.232305,-0.906469,-0.370359,-0.452856,0.801505,-29.0096,22.5655
8.770000,4.255506,2.173099,-0.946191,-0.384471,-0.443312,0.820956,-28.0255,22.9948
8.775000,4.345069,2.115815,-0.974619,-0.417564,-0.408298,0.807707,-27.0189,23.4129
8.780000,4.418905,2.045636,-1.006858,-0.389834,-0.398374,0.829133,-25.9908,23.8197
8.785000,4.498309,1.990474,-1.041663,-0.411687,-0.370610,0.828179,-24.9419,24.2150
8.790000,4.566969,1.914981,-1.066603,-0.423354,-0.365087,0.823932,-23.8730,24.5986
8.795000,4.638809,1.849018,-1.099683,-0.395676,-0.354889,0.850818,-22.7851,24.9702
8.800000,4.704498,1.775898,-1.127959,-0.418313,-0.337481,0.842607,-21.6789,25.3298
8.805000,4.760372,1.705723,-1.153620,-0.443209,-0.331926,0.846281,-20.5554,25.6772
8.810000,4.814382,1.636309,-1.180158,-0.425903,-0.298915,0.844034,-19.4155,26.0121
8.815000,4.863911,1.559683,-1.205328,-0.445674,-0.280601,0.856471,-18.2601,26.3345
8.820000,4.916460,1.493887,-1.234152,-0.448275,-0.288775,0.844949,-17.0901,26.6441
8.825000,4.954763,1.415736,-1.243109,-0.453632,-0.237719,0.852554,-15.9064,26.9408
8.830000,5.005402,1.327554,-1.257337,-0.458356,-0.230207,0.862219,-14.7100,27.2245
8.835000,5.039371,1.250729,-1.284931,-0.457063,-0.198907,0.884403,-13.5018,27.4951
8.840000,5.061841,1.177978,-1.302732,-0.456013,-0.177817,0.867490,-12.2828,27.7523
8.845000,5.096411,1.099225,-1.302036,-0.462817,-0.162443,0.865189,-11.0541,27.9961
8.850000,5.121172,1.006830,-1.310340,-0.469417,-0.145520,0.867736,-9.8164,28.2264
8.855000,5.140965,0.935845,-1.324502,-0.477665,-0.136920,0.872644,-8.5710,28.4431
8.860000,5.158603,0.857616,-1.314846,-0.476297,-0.107859,0.870979,-7.3187,28.6459
8.865000,5.172055,0.774691,-1.330671,-0.492098,-0.090516,0.886558,-6.0605,28.8350
8.870000,5.181237,0.700566,-1.318046,-0.489610,-0.077238,0.873902,-4.7975,29.0100
8.875000,5.182800,0.616657,-1.317597,-0.479371,-0.054697,0.866434,-3.5307,29.1711
8.880000,5.181947,0.547302,-1.314079,-0.485571,-0.030357,0.872937,-2.2610,29.3180
8.885000,5.176941,0.457046,-1.292295,-0.495884,-0.010870,0.878286,-0.9895,29.4508
8.890000,5.166963,0.379211,-1.284190,-0.468985,0.013403,0.872840,0.2827,29.5693
8.895000,5.161120,0.300870,-1.276929,-0.481730,0.016090,0.878169,1.5548,29.6736
8.900000,5.137116,0.218276,-1.246652,-0.493399,0.039082,0.857725,2.8256,29.7634
8.905000,5.123113,0.149065,-1.226806,-0.500068,0.041314,0.865893,4.0941,29.8389
8.910000,5.093937,0.074797,-1.211650,-0.506703,0.081281,0.873842,5.3594,29.9000
8.915000,5.061899,0.001250,-1.187170,-0.500794,0.088767,0.863287,6.6204,29.9466
8.920000,5.031599,-0.069896,-1.151729,-0.511218,0.110981,0.856222,7.8760,29.9787
8.925000,5.001145,-0.144857,-1.121336,-0.486643,0.131943,0.843274,9.1254,29.9963
8.930000,4.947639,-0.214050,-1.092560,-0.501730,0.166901,0.860411,10.3675,29.9994
8.935000,4.924027,-0.283049,-1.049728,-0.492678,0.188808,0.854244,11.6013,29.9880
8.940000,4.868483,-0.350127,-1.016087,-0.506131,0.182001,0.859396,12.8259,29.9621
8.945000,4.821109,-0.407085,-0.968573,-0.496006,0.232154,0.836108,14.0401,29.9217
8.950000,4.764172,-0.473300,-0.924361,-0.497566,0.219539,0.850797,15.2432,29.8669
8.955000,4.711530,-0.546066,-0.885658,-0.468798,0.235569,0.820043,16.4341,29.7976
8.960000,4.640926,-0.604888,-0.837427,-0.490657,0.259165,0.838236,17.6118,29.7138
8.965000,4.575173,-0.657799,-0.785303,-0.500230,0.284049,0.799655,18.7755,29.6158
8.970000,4.509783,-0.708557,-0.732777,-0.488068,0.289890,0.838355,19.9241,29.5034
8.975000,4.446291,-0.768890,-0.684096,-0.484668,0.314446,0.808081,21.0568,29.3767
8.980000,4.357287,-0.819324,-0.620065,-0.493198,0.332568,0.820135,22.1727,29.2358
8.985000,4.286933,-0.859641,-0.584013,-0.495451,0.356959,0.792371,23.2709,29.0808
8.990000,4.209581,-0.904220,-0.518418,-0.473518,0.367695,0.800031,24.3505,28.9117
8.995000,4.115585,-0.948996,-0.462761,-0.469277,0.370998,0.799139,25.4106,28.7286
9.000000,4.019705,-0.988001,-0.407583,-0.491183,0.383814,0.791220,26.4503,28.5317
9.005000,3.932889,-1.040177,-0.341125,-0.474172,0.402383,0.768893,27.4690,28.3209
9.010000,3.851234,-1.061816,-0.292454,-0.466155,0.421124,0.766651,28.4657,28.0965
9.015000,3.749810,-1.100793,-0.219425,-0.481266,0.437632,0.777248,29.4396,27.8585
9.020000,3.640090,-1.137494,-0.156870,-0.470644,0.450453,0.750627,30.3900,27.6070
9.025000,3.547787,-1.173229,-0.096667,-0.450238,0.462876,0.771033,31.3161,27.3421
9.030000,3.446591,-1.198349,-0.043266,-0.456739,0.479814,0.737128,32.2171,27.0640
9.035000,3.330351,-1.222291,0.023211,-0.448055,0.497609,0.761519,33.0925,26.7729
9.040000,3.237353,-1.258036,0.084482,-0.436676,0.515214,0.744912,33.9413,26.4687
9.045000,3.111215,-1.270020,0.148953,-0.448162,0.511028,0.724234,34.7630,26.1518
9.050000,3.001614,-1.284316,0.211611,-0.441056,0.517931,0.748105,35.5570,25.8223
9.055000,2.888238,-1.307155,0.266730,-0.424861,0.525067,0.712865,36.3225,25.4802
9.060000,2.766133,-1.329933,0.328045,-0.433973,0.545426,0.727025,37.0590,25.1258
9.065000,2.655337,-1.344386,0.396538,-0.426421,0.542314,0.710632,37.7658,24.7593
9.070000,2.528943,-1.354684,0.453952,-0.419410,0.554038,0.720250,38.4425,24.3808
9.075000,2.415011,-1.359660,0.508558,-0.410095,0.582626,0.717545,39.0884,23.9905
9.080000,2.285115,-1.377034,0.576487,-0.394066,0.587736,0.693490,39.7031,23.5887
9.085000,2.161686,-1.382604,0.629346,-0.393553,0.583016,0.712100,40.2861,23.1754
9.090000,2.026329,-1.395919,0.691831,-0.387062,0.607660,0.706121,40.8368,22.7509
9.095000,1.898851,-1.395851,0.743724,-0.372103,0.616080,0.684232,41.3549,22.3154
9.100000,1.774271,-1.407876,0.797923,-0.354997,0.601460,0.682753,41.8399,21.8691
9.105000,1.643347,-1.406354,0.849878,-0.354098,0.627157,0.685417,42.2915,21.4122
9.110000,1.510373,-1.417205,0.901076,-0.354852,0.644646,0.680482,42.7093,20.9450
9.115000,1.376846,-1.408122,0.951303,-0.370986,0.637842,0.705662,43.0930,20.4676
9.120000,1.251211,-1.410755,1.007371,-0.344063,0.617829,0.681280,43.4422,19.9804
9.125000,1.106710,-1.416949,1.046672,-0.333405,0.655696,0.686333,43.7566,19.4834
9.130000,0.980321,-1.411225,1.104700,-0.310480,0.657548,0.664935,44.0361,18.9771
9.135000,0.846128,-1.420053,1.153035,-0.315095,0.672021,0.656342,44.2804,18.4616
9.140000,0.711442,-1.415427,1.197563,-0.296260,0.672878,0.680399,44.4893,17.9371
9.145000,0.574818,-1.418191,1.237729,-0.315345,0.683084,0.685917,44.6627,17.4040
9.150000,0.443287,-1.409652,1.274106,-0.317563,0.693439,0.686081,44.8003,16.8625
9.155000,0.316046,-1.414994,1.327579,-0.265002,0.679249,0.671748,44.9021,16.3128
9.160000,0.172204,-1.418529,1.362675,-0.261299,0.688841,0.684646,44.9680,15.7552
