t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
5.770000,0.178241,-0.014197,-0.022682,0.172769,0.214980,0.959660,12.3530,-10.0000
5.780000,0.177283,-0.003616,-0.026170,0.182304,0.208224,0.947174,12.4589,-9.9996
5.790000,0.175800,-0.009926,-0.039090,0.162656,0.209822,0.953274,12.5629,-9.9986
5.800000,0.163862,-0.003516,-0.020908,0.181888,0.216002,0.970067,12.6649,-9.9968
5.810000,0.165783,-0.005788,-0.024171,0.162717,0.220938,0.960228,12.7649,-9.9945
5.820000,0.162583,-0.002654,-0.022454,0.157607,0.221933,0.957234,12.8629,-9.9914
5.830000,0.157075,0.000844,-0.027141,0.172837,0.223303,0.973911,12.9589,-9.9877
5.840000,0.154137,0.003751,-0.037997,0.177931,0.203759,0.965726,13.0528,-9.9833
5.850000,0.151101,0.003492,-0.037167,0.173514,0.232210,0.965268,13.1446,-9.9782
5.860000,0.149700,0.003648,-0.024752,0.180536,0.219228,0.952936,13.2344,-9.9725
5.870000,0.142673,0.004509,-0.036874,0.151483,0.224764,0.960935,13.3220,-9.9661
5.880000,0.143268,0.011119,-0.038127,0.167814,0.213959,0.960546,13.4076,-9.9591
5.890000,0.138052,0.004295,-0.032054,0.165744,0.219564,0.973581,13.4911,-9.9514
5.900000,0.138845,0.006781,-0.040568,0.170526,0.236892,0.959172,13.5724,-9.9430
5.910000,0.136035,0.014839,-0.033884,0.167832,0.227535,0.953045,13.6516,-9.9340
5.920000,0.131687,0.007584,-0.042468,0.176996,0.232783,0.952223,13.7286,-9.9243
5.930000,0.113501,0.016555,-0.031188,0.160799,0.236547,0.945781,13.8035,-9.9139
5.940000,0.112650,0.001209,-0.031379,0.180778,0.233152,0.955753,13.8762,-9.9029
5.950000,0.124344,0.008922,-0.041808,0.173053,0.242931,0.953126,13.9466,-9.8912
5.960000,0.104536,0.009858,-0.033069,0.178713,0.221877,0.943621,14.0149,-9.8788
5.970000,0.102820,0.014561,-0.026071,0.168483,0.240317,0.947637,14.0810,-9.8658
5.980000,0.116734,0.012671,-0.040276,0.172669,0.227527,0.963468,14.1449,-9.8522
5.990000,0.099811,0.012458,-0.041309,0.151920,0.236253,0.932416,14.2065,-9.8379
6.000000,0.093629,0.015183,-0.041889,0.164774,0.234389,0.967295,14.2658,-9.8229
6.010000,0.099091,0.017802,-0.033840,0.167269,0.240748,0.946469,14.3230,-9.8072
6.020000,0.091381,0.022727,-0.046626,0.171654,0.239528,0.945551,14.3778,-9.7910
6.030000,0.083750,0.011028,-0.042959,0.188658,0.249944,0.943038,14.4304,-9.7740
6.040000,0.082616,0.022050,-0.043009,0.163602,0.246445,0.948304,14.4807,-9.7564
6.050000,0.074941,0.026287,-0.037942,0.156181,0.242567,0.970143,14.5287,-9.7382
6.060000,0.080736,0.025420,-0.034588,0.180903,0.246707,0.933967,14.5745,-9.7193
6.070000,0.067382,0.018140,-0.042570,0.185947,0.251251,0.945946,14.6179,-9.6997
6.080000,0.057764,0.015715,-0.053397,0.184405,0.258023,0.952366,14.6590,-9.6796
6.090000,0.058759,0.026248,-0.044540,0.181700,0.254026,0.933741,14.6978,-9.6587
6.100000,0.060731,0.017835,-0.047127,0.153549,0.251151,0.940896,14.7343,-9.6372
6.110000,0.044433,0.023226,-0.041640,0.165172,0.258004,0.966983,14.7685,-9.6151
6.120000,0.048399,0.032283,-0.051169,0.165792,0.240391,0.958842,14.8003,-9.5924
6.130000,0.047617,0.035234,-0.047074,0.175189,0.250934,0.947625,14.8298,-9.5689
6.140000,0.041467,0.035006,-0.036524,0.173112,0.241847,0.943407,14.8569,-9.5449
6.150000,0.028313,0.032733,-0.053650,0.179019,0.250372,0.959565,14.8817,-9.5202
6.160000,0.031439,0.035034,-0.053941,0.164625,0.249406,0.952106,14.9042,-9.4949
6.170000,0.027158,0.037689,-0.051692,0.172749,0.257325,0.969489,14.9243,-9.4690
6.180000,0.005821,0.032035,-0.043675,0.138843,0.269194,0.953919,14.9420,-9.4424
6.190000,0.008019,0.039841,-0.055832,0.154459,0.269270,0.949234,14.9574,-9.4152
6.200000,0.009276,0.047216,-0.046524,0.159762,0.246966,0.951083,14.9704,-9.3873
6.210000,0.017799,0.033226,-0.058136,0.175363,0.252238,0.954157,14.9811,-9.3589
6.220000,0.008376,0.037150,-0.064482,0.159995,0.267628,0.974920,14.9893,-9.3298
6.230000,0.000999,0.039917,-0.046126,0.167562,0.258292,0.933459,14.9953,-9.3001
6.240000,-0.004656,0.042092,-0.061114,0.157422,0.272505,0.950745,14.9988,-9.2697
6.250000,-0.013909,0.032541,-0.054187,0.154772,0.246776,0.955671,15.0000,-9.2388
6.260000,-0.009476,0.043805,-0.052962,0.147716,0.249060,0.950225,14.9988,-9.2072
6.270000,-0.015329,0.048835,-0.058936,0.151676,0.270303,0.955173,14.9953,-9.1750
6.280000,-0.026209,0.043287,-0.062054,0.147517,0.242011,0.945743,14.9893,-9.1423
6.290000,-0.013076,0.050847,-0.049538,0.169187,0.253891,0.957864,14.9811,-9.1089
6.300000,-0.027012,0.041405,-0.062830,0.166728,0.242903,0.955977,14.9704,-9.0748
6.310000,-0.028414,0.051460,-0.055738,0.145121,0.260298,0.952735,14.9574,-9.0402
6.320000,-0.040705,0.038701,-0.055892,0.140996,0.237590,0.971758,14.9420,-9.0050
6.330000,-0.045962,0.047493,-0.058348,0.156606,0.244200,0.947369,14.9243,-8.9692
6.340000,-0.040058,0.049146,-0.059378,0.133649,0.248347,0.963211,14.9042,-8.9328
6.350000,-0.051857,0.046728,-0.057939,0.160624,0.257073,0.949169,14.8817,-8.8958
6.360000,-0.048581,0.060575,-0.054511,0.138355,0.282643,0.941784,14.8569,-8.8582
6.370000,-0.062567,0.054895,-0.061375,0.156943,0.266038,0.964565,14.8298,-8.8200
6.380000,-0.065006,0.054675,-0.056385,0.163190,0.263701,0.963664,14.8003,-8.7812
6.390000,-0.061090,0.052688,-0.068565,0.156206,0.247412,0.968176,14.7685,-8.7418
6.400000,-0.073073,0.054289,-0.064643,0.160962,0.258924,0.956211,14.7343,-8.7018
6.410000,-0.071320,0.065207,-0.071839,0.158073,0.261628,0.968389,14.6978,-8.6613
6.420000,-0.072827,0.054201,-0.066239,0.156505,0.244314,0.954537,14.6590,-8.6202
6.430000,-0.088412,0.053044,-0.062324,0.144904,0.241961,0.954927,14.6179,-8.5785
6.440000,-0.083413,0.058634,-0.063702,0.149320,0.246336,0.956987,14.5745,-8.5362
6.450000,-0.093378,0.058366,-0.074253,0.136031,0.236244,0.953417,14.5287,-8.4934
6.460000,-0.087297,0.061760,-0.064812,0.137522,0.250211,0.974679,14.4807,-8.4500
6.470000,-0.097377,0.058612,-0.071885,0.148816,0.237114,0.965181,14.4304,-8.4060
6.480000,-0.105980,0.055385,-0.064141,0.132482,0.251737,0.968757,14.3778,-8.3615
6.490000,-0.107843,0.065635,-0.060060,0.139992,0.260771,0.955442,14.3230,-8.3164
6.500000,-0.113513,0.066007,-0.066369,0.155196,0.252723,0.962778,14.2658,-8.2708
6.510000,-0.109471,0.067349,-0.064002,0.137867,0.232080,0.961533,14.2065,-8.2246
6.520000,-0.103216,0.071407,-0.071924,0.156186,0.223244,0.957302,14.1449,-8.1779
6.530000,-0.118567,0.064924,-0.071850,0.139730,0.235423,0.952362,14.0810,-8.1306
6.540000,-0.129848,0.061411,-0.074160,0.139588,0.249833,0.953960,14.0149,-8.0828
6.550000,-0.134339,0.078157,-0.075486,0.140714,0.229289,0.953805,13.9466,-8.0344
6.560000,-0.130180,0.073353,-0.063851,0.145610,0.239039,0.967648,13.8762,-7.9855
6.570000,-0.141077,0.078016,-0.067971,0.142966,0.242292,0.947022,13.8035,-7.9361
6.580000,-0.145386,0.073539,-0.070332,0.142955,0.236145,0.960398,13.7286,-7.8861
6.590000,-0.137196,0.075539,-0.067739,0.148284,0.246453,0.965853,13.6516,-7.8356
6.600000,-0.143603,0.076032,-0.066519,0.158256,0.222062,0.955588,13.5724,-7.7846
6.610000,-0.143036,0.076542,-0.074432,0.127617,0.240547,0.969166,13.4911,-7.7331
6.620000,-0.144615,0.076063,-0.068169,0.150197,0.215458,0.953483,13.4076,-7.6810
6.630000,-0.156972,0.074561,-0.075172,0.126140,0.226906,0.955438,13.3220,-7.6285
6.640000,-0.168377,0.080254,-0.072820,0.141620,0.232156,0.969185,13.2344,-7.5754
6.650000,-0.161839,0.074656,-0.076310,0.133653,0.234801,0.971885,13.1446,-7.5218
6.660000,-0.170261,0.079198,-0.072933,0.118405,0.232418,0.973623,13.0528,-7.4678
6.670000,-0.168128,0.085995,-0.069551,0.110184,0.224630,0.952087,12.9589,-7.4132
6.680000,-0.181080,0.081260,-0.068976,0.131383,0.223100,0.984733,12.8629,-7.3581
6.690000,-0.178628,0.078069,-0.082203,0.118380,0.220278,0.951968,12.7649,-7.3026
6.700000,-0.181130,0.085254,-0.079169,0.127180,0.222662,0.961557,12.6649,-7.2465
6.710000,-0.183116,0.081015,-0.072958,0.139737,0.219022,0.955648,12.5629,-7.1900
6.720000,-0.189766,0.085891,-0.080522,0.111578,0.210254,0.977577,12.4589,-7.1330
6.730000,-0.189520,0.092370,-0.076751,0.142823,0.203843,0.973817,12.3530,-7.0755
6.740000,-0.198186,0.094710,-0.076670,0.111853,0.212923,0.958709,12.2451,-7.0176
6.750000,-0.204677,0.092764,-0.077229,0.129717,0.199935,0.983419,12.1353,-6.9591
6.760000,-0.204499,0.079223,-0.081893,0.106166,0.192166,0.976083,12.0235,-6.9002
6.770000,-0.205068,0.092839,-0.081381,0.124430,0.190223,0.966679,11.9099,-6.8409
6.780000,-0.210931,0.087905,-0.077464,0.117849,0.207680,0.975075,11.7943,-6.7811
6.790000,-0.208568,0.089225,-0.074973,0.119806,0.203433,0.973912,11.6769,-6.7208
6.800000,-0.227301,0.102080,-0.083063,0.108015,0.195780,0.960012,11.5577,-6.6601
6.810000,-0.210930,0.090258,-0.082153,0.106622,0.201341,0.987609,11.4366,-6.5990
6.820000,-0.221400,0.090346,-0.072359,0.116687,0.187682,0.973472,11.3138,-6.5374
6.830000,-0.225177,0.096260,-0.079196,0.113015,0.211438,1.003071,11.1891,-6.4753
6.840000,-0.228003,0.091343,-0.084678,0.119824,0.174442,0.973459,11.0627,-6.4129
6.850000,-0.229891,0.097688,-0.081665,0.128979,0.196486,0.971112,10.9345,-6.3500
6.860000,-0.230911,0.096708,-0.082429,0.105428,0.198159,0.970775,10.8046,-6.2867
6.870000,-0.238108,0.103573,-0.078525,0.110802,0.177460,1.000218,10.6730,-6.2230
6.880000,-0.236546,0.087471,-0.073715,0.094424,0.168142,0.970475,10.5397,-6.1588
6.890000,-0.237197,0.098790,-0.079364,0.089464,0.190336,0.975326,10.4048,-6.0943
6.900000,-0.252742,0.102610,-0.078141,0.105887,0.190184,0.984377,10.2682,-6.0293
6.910000,-0.241555,0.101542,-0.080208,0.112544,0.186517,0.975752,10.1300,-5.9639
6.920000,-0.242368,0.103220,-0.080888,0.107179,0.164004,0.963164,9.9902,-5.8982
6.930000,-0.244210,0.108787,-0.085680,0.102983,0.176398,0.975283,9.8488,-5.8320
6.940000,-0.249974,0.101812,-0.076238,0.094152,0.172809,0.996199,9.7058,-5.7655
6.950000,-0.257378,0.102659,-0.080224,0.106543,0.161002,0.977286,9.5614,-5.6985
6.960000,-0.253509,0.112895,-0.084772,0.084942,0.149967,0.970620,9.4154,-5.6312
6.970000,-0.266266,0.106338,-0.088490,0.098495,0.131260,0.983695,9.2679,-5.5635
6.980000,-0.259293,0.101443,-0.096076,0.097433,0.164763,0.978739,9.1190,-5.4955
6.990000,-0.268631,0.114771,-0.073330,0.100559,0.142834,0.985040,8.9686,-5.4271
7.000000,-0.277177,0.109031,-0.083074,0.087674,0.167917,0.981589,8.8168,-5.3583
7.010000,-0.281937,0.111795,-0.078519,0.092692,0.142243,0.980057,8.6636,-5.2891
7.020000,-0.279790,0.108158,-0.085533,0.088763,0.133794,0.987359,8.5090,-5.2196
7.030000,-0.283027,0.115846,-0.080184,0.104817,0.131045,0.999510,8.3531,-5.1498
7.040000,-0.281924,0.115329,-0.077700,0.098151,0.142614,0.990445,8.1959,-5.0796
7.050000,-0.283980,0.116642,-0.086658,0.091359,0.154679,1.006460,8.0374,-5.0091
7.060000,-0.280317,0.121074,-0.079624,0.096619,0.155999,0.986344,7.8776,-4.9382
7.070000,-0.295687,0.113675,-0.081347,0.076604,0.121810,0.982441,7.7166,-4.8670
7.080000,-0.295943,0.119843,-0.073780,0.090353,0.117060,0.989921,7.5543,-4.7955
7.090000,-0.296083,0.117426,-0.086438,0.092179,0.135225,0.985117,7.3909,-4.7237
7.100000,-0.291222,0.117086,-0.073697,0.062079,0.129503,1.001220,7.2263,-4.6515
7.110000,-0.297484,0.115012,-0.081451,0.070637,0.117160,0.979007,7.0606,-4.5790
7.120000,-0.298396,0.107778,-0.085347,0.084153,0.115871,0.985583,6.8937,-4.5063
7.130000,-0.294825,0.126853,-0.086008,0.089346,0.099262,0.981689,6.7257,-4.4332
7.140000,-0.298405,0.120972,-0.081708,0.084669,0.111829,0.998210,6.5567,-4.3599
7.150000,-0.305246,0.117259,-0.091652,0.081502,0.102249,1.001090,6.3867,-4.2862
7.160000,-0.299420,0.119993,-0.081807,0.075430,0.105928,0.976850,6.2156,-4.2123
7.170000,-0.298860,0.118966,-0.079556,0.075073,0.107907,0.994039,6.0436,-4.1380
7.180000,-0.303099,0.118146,-0.077195,0.072521,0.102417,0.988104,5.8706,-4.0635
7.190000,-0.309409,0.126084,-0.087960,0.052355,0.096274,0.999672,5.6967,-3.9888
7.200000,-0.312151,0.130726,-0.075558,0.082280,0.110524,0.995674,5.5219,-3.9137
7.210000,-0.309244,0.121134,-0.095397,0.070997,0.085247,0.991405,5.3462,-3.8384
7.220000,-0.325880,0.129701,-0.082903,0.059720,0.078361,0.985659,5.1696,-3.7629
7.230000,-0.319012,0.121020,-0.088878,0.062209,0.083460,1.002738,4.9923,-3.6871
7.240000,-0.324809,0.124300,-0.086181,0.066392,0.083234,1.002984,4.8142,-3.6110
7.250000,-0.308085,0.127182,-0.078979,0.054158,0.079390,0.995082,4.6353,-3.5347
7.260000,-0.307755,0.122120,-0.082198,0.060515,0.070002,0.998687,4.4556,-3.4582
7.270000,-0.319502,0.129049,-0.085031,0.066329,0.065114,0.991760,4.2753,-3.3815
7.280000,-0.316408,0.136066,-0.085057,0.063871,0.070426,1.006229,4.0943,-3.3045
7.290000,-0.321109,0.138181,-0.073524,0.046565,0.064859,0.988582,3.9126,-3.2273
7.300000,-0.323040,0.121220,-0.089429,0.065146,0.068370,1.003909,3.7303,-3.1499
7.310000,-0.328078,0.125654,-0.081897,0.067423,0.062541,0.998479,3.5475,-3.0722
7.320000,-0.318533,0.133404,-0.079883,0.056512,0.056693,1.012648,3.3641,-2.9944
7.330000,-0.325759,0.128490,-0.077242,0.060345,0.050685,1.004407,3.1801,-2.9164
7.340000,-0.320618,0.115914,-0.089126,0.053520,0.042890,1.014273,2.9956,-2.8381
7.350000,-0.325093,0.132737,-0.080040,0.044349,0.042561,0.998857,2.8107,-2.7597
7.360000,-0.322358,0.126073,-0.078987,0.042281,0.046616,0.990339,2.6253,-2.6811
7.370000,-0.327262,0.129004,-0.080129,0.042801,0.025869,1.002246,2.4396,-2.6023
7.380000,-0.342596,0.133033,-0.087312,0.046597,0.035920,1.006427,2.2534,-2.5234
7.390000,-0.330050,0.134386,-0.074083,0.037999,0.035736,1.012703,2.0669,-2.4443
7.400000,-0.326181,0.145896,-0.077214,0.035969,0.043519,1.007834,1.8800,-2.3650
7.410000,-0.331254,0.139204,-0.079739,0.044860,0.029844,0.997469,1.6928,-2.2855
7.420000,-0.321791,0.139298,-0.085793,0.040576,0.023261,1.002044,1.5054,-2.2060
7.430000,-0.329328,0.139353,-0.087442,0.021422,0.036987,0.998781,1.3178,-2.1262
7.440000,-0.324078,0.140656,-0.081422,0.018822,0.024826,1.004341,1.1299,-2.0463
7.450000,-0.322200,0.137493,-0.078177,0.016231,0.010359,1.001736,0.9419,-1.9663
7.460000,-0.332845,0.134614,-0.071267,0.048940,0.002465,1.000361,0.7537,-1.8862
7.470000,-0.333316,0.146877,-0.076963,0.037486,0.000512,1.012730,0.5654,-1.8059
7.480000,-0.332698,0.149228,-0.072479,0.023601,0.011845,1.001959,0.3770,-1.7255
7.490000,-0.332286,0.144113,-0.077857,0.028987,-0.003027,0.992138,0.1885,-1.6450
7.500000,-0.330721,0.141699,-0.072135,0.013754,0.001125,1.015566,0.0000,-1.5643
7.510000,-0.334365,0.136021,-0.081929,0.033806,-0.015950,0.999854,-0.1885,-1.4836
7.520000,-0.334139,0.138784,-0.078606,0.020735,-0.010253,0.999139,-0.3770,-1.4028
7.530000,-0.329214,0.139808,-0.074498,0.018273,-0.014405,1.000104,-0.5654,-1.3219
7.540000,-0.338853,0.138375,-0.079965,0.011427,-0.015466,0.992347,-0.7537,-1.2409
7.550000,-0.334488,0.147954,-0.065985,0.030180,-0.013453,1.010900,-0.9419,-1.1598
7.560000,-0.327968,0.141956,-0.075609,0.015465,-0.041764,0.991215,-1.1299,-1.0786
7.570000,-0.333239,0.146052,-0.078339,-0.000591,-0.023280,1.002451,-1.3178,-0.9974
7.580000,-0.324750,0.145821,-0.063747,0.007314,-0.013097,1.008737,-1.5054,-0.9161
7.590000,-0.331223,0.143715,-0.079195,0.013328,-0.033969,0.995009,-1.6928,-0.8347
7.600000,-0.327470,0.139523,-0.069604,0.021928,-0.039756,1.008002,-1.8800,-0.7533
7.610000,-0.332046,0.136118,-0.073414,0.017190,-0.043457,1.004543,-2.0669,-0.6718
7.620000,-0.316279,0.160426,-0.079113,0.013569,-0.051602,1.027489,-2.2534,-0.5903
7.630000,-0.327502,0.149980,-0.074035,-0.001692,-0.044632,0.985518,-2.4396,-0.5087
7.640000,-0.327711,0.144645,-0.073141,-0.015263,-0.046460,1.024453,-2.6253,-0.4271
7.650000,-0.328407,0.147911,-0.076140,-0.022192,-0.058990,0.991944,-2.8107,-0.3455
7.660000,-0.318499,0.146392,-0.074883,0.011338,-0.050968,0.996974,-2.9956,-0.2639
7.670000,-0.318427,0.139962,-0.074570,0.015713,-0.076876,0.990549,-3.1801,-0.1822
7.680000,-0.319968,0.148254,-0.074977,0.006054,-0.067546,1.008070,-3.3641,-0.1005
7.690000,-0.318708,0.156439,-0.068819,0.005845,-0.047715,0.990051,-3.5475,-0.0188
7.700000,-0.320027,0.138857,-0.068457,0.015445,-0.069916,0.985709,-3.7303,0.0628
7.710000,-0.311766,0.144156,-0.075089,0.012873,-0.071822,0.995802,-3.9126,0.1445
7.720000,-0.308109,0.151021,-0.077645,0.011105,-0.088811,1.007515,-4.0943,0.2262
7.730000,-0.312445,0.145663,-0.075979,-0.016497,-0.057258,0.998447,-4.2753,0.3078
7.740000,-0.316726,0.151352,-0.065821,-0.003609,-0.070715,1.006495,-4.4556,0.3895
7.750000,-0.311906,0.150258,-0.072181,-0.018145,-0.093480,1.001202,-4.6353,0.4711
7.760000,-0.314318,0.148752,-0.072605,0.000058,-0.081120,0.999491,-4.8142,0.5526
7.770000,-0.310736,0.148339,-0.072829,-0.008572,-0.104257,0.995948,-4.9923,0.6342
7.780000,-0.305943,0.151157,-0.076282,-0.016702,-0.093906,0.990455,-5.1696,0.7157
7.790000,-0.312294,0.143908,-0.070615,-0.010057,-0.091684,0.986839,-5.3462,0.7971
7.800000,-0.302664,0.148487,-0.072907,-0.024585,-0.101308,1.002412,-5.5219,0.8785
7.810000,-0.303839,0.148994,-0.075205,0.011153,-0.121898,0.974643,-5.6967,0.9598
7.820000,-0.303825,0.150725,-0.061105,-0.013032,-0.099257,1.003788,-5.8706,1.0411
7.830000,-0.298959,0.140061,-0.068473,-0.017414,-0.083568,0.987042,-6.0436,1.1223
7.840000,-0.291333,0.143133,-0.061860,-0.019677,-0.099877,1.000940,-6.2156,1.2034
7.850000,-0.292369,0.150508,-0.072584,-0.024014,-0.118864,0.992417,-6.3867,1.2845
7.860000,-0.301892,0.150957,-0.064201,-0.011810,-0.101016,0.994702,-6.5567,1.3655
7.870000,-0.292662,0.148885,-0.066911,-0.018069,-0.113698,0.979348,-6.7257,1.4463
7.880000,-0.282997,0.152604,-0.063708,-0.026130,-0.122595,1.011793,-6.8937,1.5271
7.890000,-0.293186,0.141819,-0.058475,-0.025653,-0.127154,0.986176,-7.0606,1.6078
7.900000,-0.295771,0.159630,-0.064721,-0.024363,-0.117487,0.982480,-7.2263,1.6883
7.910000,-0.281306,0.155744,-0.079073,-0.024907,-0.121106,0.992234,-7.3909,1.7688
7.920000,-0.285838,0.149500,-0.070142,-0.028639,-0.136719,0.998449,-7.5543,1.8491
7.930000,-0.281768,0.147729,-0.061815,-0.035274,-0.128881,0.977408,-7.7166,1.9293
7.940000,-0.269294,0.143058,-0.066984,-0.037309,-0.144604,0.987210,-7.8776,2.0094
7.950000,-0.268400,0.158993,-0.068466,-0.040033,-0.158506,1.006670,-8.0374,2.0894
7.960000,-0.277539,0.145718,-0.066578,-0.030510,-0.127224,1.010823,-8.1959,2.1692
7.970000,-0.266029,0.147825,-0.070210,-0.041024,-0.137117,0.998178,-8.3531,2.2488
7.980000,-0.264259,0.140701,-0.069584,-0.026059,-0.153174,0.987373,-8.5090,2.3283
7.990000,-0.251212,0.149740,-0.059469,-0.023623,-0.142918,0.983368,-8.6636,2.4077
8.000000,-0.273706,0.145741,-0.063207,-0.037471,-0.141408,0.976194,-8.8168,2.4869
8.010000,-0.258727,0.139701,-0.070679,-0.039476,-0.177559,0.994951,-8.9686,2.5659
8.020000,-0.247947,0.142676,-0.067407,-0.028959,-0.153310,0.990283,-9.1190,2.6448
8.030000,-0.253897,0.142892,-0.066649,-0.034649,-0.159999,0.993048,-9.2679,2.7235
8.040000,-0.253536,0.145277,-0.067979,-0.059415,-0.177018,0.985150,-9.4154,2.8020
8.050000,-0.250124,0.144805,-0.062205,-0.059565,-0.161638,0.989846,-9.5614,2.8803
8.060000,-0.237863,0.151080,-0.061606,-0.050864,-0.182437,0.992930,-9.7058,2.9584
8.070000,-0.234969,0.148600,-0.054959,-0.043731,-0.150799,0.982068,-9.8488,3.0363
8.080000,-0.244922,0.149342,-0.068939,-0.052339,-0.175640,0.985028,-9.9902,3.1141
8.090000,-0.238043,0.144021,-0.067841,-0.042983,-0.176244,0.969476,-10.1300,3.1916
8.100000,-0.244733,0.147101,-0.063691,-0.068824,-0.195839,0.987991,-10.2682,3.2689
8.110000,-0.215697,0.152882,-0.069966,-0.059541,-0.181482,0.969162,-10.4048,3.3460
8.120000,-0.235668,0.147607,-0.060936,-0.057175,-0.189424,0.986469,-10.5397,3.4228
8.130000,-0.222985,0.143196,-0.070886,-0.054587,-0.173497,0.984922,-10.6730,3.4995
8.140000,-0.216602,0.155223,-0.072355,-0.057584,-0.173936,0.991695,-10.8046,3.5759
8.150000,-0.212233,0.144717,-0.061227,-0.055934,-0.195284,0.981758,-10.9345,3.6520
8.160000,-0.222863,0.143168,-0.062927,-0.054505,-0.191485,0.994682,-11.0627,3.7279
8.170000,-0.205557,0.142245,-0.065007,-0.071371,-0.185388,0.986013,-11.1891,3.8036
8.180000,-0.213738,0.151516,-0.071046,-0.055871,-0.220124,0.976530,-11.3138,3.8790
8.190000,-0.210040,0.150001,-0.063129,-0.090874,-0.211266,0.971940,-11.4366,3.9542
8.200000,-0.197280,0.154494,-0.060937,-0.056033,-0.207391,0.981468,-11.5577,4.0291
8.210000,-0.199228,0.140643,-0.066062,-0.075130,-0.197313,0.981748,-11.6769,4.1037
8.220000,-0.199237,0.143078,-0.073783,-0.067803,-0.204890,0.975996,-11.7943,4.1780
8.230000,-0.190366,0.142945,-0.069075,-0.080166,-0.209241,0.977957,-11.9099,4.2521
8.240000,-0.192693,0.142893,-0.070888,-0.079505,-0.225190,0.968668,-12.0235,4.3259
8.250000,-0.183501,0.145618,-0.065012,-0.078954,-0.200598,0.962989,-12.1353,4.3994
8.260000,-0.180497,0.140833,-0.062837,-0.079503,-0.216880,0.977396,-12.2451,4.4726
8.270000,-0.182417,0.137994,-0.066649,-0.091798,-0.211809,0.967697,-12.3530,4.5455
8.280000,-0.181953,0.145514,-0.062237,-0.082359,-0.217962,0.982414,-12.4589,4.6181
8.290000,-0.173408,0.144607,-0.069940,-0.076196,-0.218213,0.977971,-12.5629,4.6904
8.300000,-0.169809,0.139165,-0.070302,-0.085087,-0.223086,0.959329,-12.6649,4.7624
8.310000,-0.158552,0.147661,-0.074500,-0.105660,-0.235361,0.973381,-12.7649,4.8340
8.320000,-0.147744,0.136217,-0.065954,-0.072181,-0.226757,0.982493,-12.8629,4.9054
8.330000,-0.152781,0.141564,-0.060007,-0.077386,-0.237435,0.969112,-12.9589,4.9764
8.340000,-0.156881,0.141431,-0.070542,-0.097939,-0.224415,0.970312,-13.0528,5.0471
8.350000,-0.143066,0.141898,-0.057376,-0.076094,-0.215124,0.934569,-13.1446,5.1174
8.360000,-0.150092,0.142717,-0.071225,-0.095693,-0.221311,0.969930,-13.2344,5.1874
8.370000,-0.144181,0.148605,-0.066799,-0.080512,-0.229952,0.969989,-13.3220,5.2571
8.380000,-0.140415,0.135273,-0.065883,-0.106486,-0.224765,0.969675,-13.4076,5.3264
8.390000,-0.136986,0.142972,-0.070080,-0.113704,-0.228046,0.954324,-13.4911,5.3954
8.400000,-0.137902,0.139328,-0.060138,-0.103005,-0.242530,0.982720,-13.5724,5.4639
8.410000,-0.134106,0.142257,-0.062930,-0.103662,-0.236282,0.958623,-13.6516,5.5322
8.420000,-0.126472,0.136747,-0.068730,-0.114059,-0.229067,0.960751,-13.7286,5.6000
8.430000,-0.115235,0.136226,-0.051256,-0.093175,-0.250890,0.952651,-13.8035,5.6675
8.440000,-0.119756,0.134327,-0.073714,-0.111181,-0.238473,0.950327,-13.8762,5.7346
8.450000,-0.111812,0.137100,-0.070615,-0.095040,-0.238933,0.976483,-13.9466,5.8013
8.460000,-0.104007,0.134326,-0.066524,-0.097613,-0.237128,0.948221,-14.0149,5.8677
8.470000,-0.098698,0.132030,-0.060221,-0.101585,-0.248486,0.964754,-14.0810,5.9336
8.480000,-0.092112,0.130522,-0.074600,-0.107071,-0.230442,0.980252,-14.1449,5.9992
8.490000,-0.090117,0.123094,-0.067407,-0.110426,-0.245808,0.953043,-14.2065,6.0643
8.500000,-0.092605,0.127191,-0.054797,-0.106169,-0.250188,0.951228,-14.2658,6.1291
8.510000,-0.082375,0.135436,-0.060771,-0.104419,-0.250628,0.955982,-14.3230,6.1934
8.520000,-0.086906,0.129890,-0.063345,-0.114510,-0.243993,0.970438,-14.3778,6.2573
8.530000,-0.081259,0.136195,-0.064868,-0.106264,-0.247949,0.964298,-14.4304,6.3208
8.540000,-0.079182,0.126487,-0.065924,-0.102246,-0.250809,0.967249,-14.4807,6.3839
8.550000,-0.071913,0.126134,-0.067325,-0.108434,-0.256167,0.955961,-14.5287,6.4466
8.560000,-0.069101,0.130321,-0.074982,-0.110613,-0.247400,0.963637,-14.5745,6.5088
8.570000,-0.065290,0.130155,-0.073350,-0.122039,-0.242724,0.947988,-14.6179,6.5706
8.580000,-0.061545,0.125206,-0.064819,-0.129892,-0.257263,0.950122,-14.6590,6.6320
8.590000,-0.045874,0.126042,-0.070905,-0.115410,-0.243352,0.939956,-14.6978,6.6929
8.600000,-0.055382,0.127836,-0.071705,-0.132019,-0.259662,0.961972,-14.7343,6.7533
8.610000,-0.044163,0.135856,-0.077006,-0.133446,-0.265191,0.969864,-14.7685,6.8133
8.620000,-0.046076,0.117763,-0.065009,-0.127068,-0.242462,0.962021,-14.8003,6.8729
